sim_time_s,mission_state,assurance_state,action,link,navigation_confidence,energy_margin_wh,decision_code,package_custody,receipt_status,delivery_outcome,timeliness
14.0,OUTBOUND,NOMINAL,NONE,True,0.9,27.9,NOMINAL,AIRCRAFT,PENDING,PENDING,PENDING
14.5,OUTBOUND,NOMINAL,NONE,True,0.9,27.825,NOMINAL,AIRCRAFT,PENDING,PENDING,PENDING
15.0,OUTBOUND,NOMINAL,NONE,True,0.9,27.75,NOMINAL,AIRCRAFT,PENDING,PENDING,PENDING
15.5,OUTBOUND,NOMINAL,NONE,True,0.9,27.675,NOMINAL,AIRCRAFT,PENDING,PENDING,PENDING
16.0,OUTBOUND,NOMINAL,NONE,True,0.9,27.6,NOMINAL,AIRCRAFT,PENDING,PENDING,PENDING
16.5,OUTBOUND,NOMINAL,NONE,True,0.9,27.525,NOMINAL,AIRCRAFT,PENDING,PENDING,PENDING
17.0,OUTBOUND,NOMINAL,NONE,True,0.9,27.45,NOMINAL,AIRCRAFT,PENDING,PENDING,PENDING
17.5,OUTBOUND,NOMINAL,NONE,True,0.9,27.375,NOMINAL,AIRCRAFT,PENDING,PENDING,PENDING
18.0,OUTBOUND,NOMINAL,NONE,True,0.9,27.3,NOMINAL,AIRCRAFT,PENDING,PENDING,PENDING
18.5,OUTBOUND,NOMINAL,NONE,True,0.9,27.225,NOMINAL,AIRCRAFT,PENDING,PENDING,PENDING
19.0,OUTBOUND,NOMINAL,NONE,True,0.9,27.15,NOMINAL,AIRCRAFT,PENDING,PENDING,PENDING
19.5,OUTBOUND,NOMINAL,NONE,True,0.9,27.075,NOMINAL,AIRCRAFT,PENDING,PENDING,PENDING
20.0,OUTBOUND,TERMINATE,CONTROLLED_LAND,True,0.25,27.0,NAVIGATION_INVALID,AIRCRAFT,PENDING,PENDING,PENDING
20.5,LANDING,TERMINATE,CONTROLLED_LAND,True,0.25,26.925,TERMINAL_LATCHED,AIRCRAFT,PENDING,PENDING,PENDING
21.0,LANDING,TERMINATE,CONTROLLED_LAND,True,0.25,26.85,TERMINAL_LATCHED,AIRCRAFT,PENDING,PENDING,PENDING
21.5,LANDING,TERMINATE,CONTROLLED_LAND,True,0.25,26.775,TERMINAL_LATCHED,AIRCRAFT,PENDING,PENDING,PENDING
22.0,LANDING,TERMINATE,CONTROLLED_LAND,True,0.25,26.7,TERMINAL_LATCHED,AIRCRAFT,PENDING,PENDING,PENDING
22.5,LANDING,TERMINATE,CONTROLLED_LAND,True,0.25,26.625,TERMINAL_LATCHED,AIRCRAFT,PENDING,PENDING,PENDING
23.0,SAFE_STOP,TERMINATE,CONTROLLED_LAND,True,0.25,26.55,TERMINAL_LATCHED,RETURNED,PENDING,NOT_COMPLETED,UNKNOWN
